2025,1,1,302990,간호관리학,화13~15(의230)<p>목7~9(의230),윤효정
2025,1,2,302990,간호관리학,화6~8(의230)<p>목13~15(의230),윤효정
2025,1,1,303040,간호연구1,월11~14(실험연구동110),김선하
2025,1,2,303040,간호연구1,화2~5(의230),김선하
2025,1,1,303090,간호와전문직,수5~6(실험연구동110),윤효정
2025,1,2,303090,간호와전문직,수3~4(실험연구동110),윤효정
2025,1,1,535620,간호정보학,수13~14(의229),윤효정
2025,1,2,535620,간호정보학,수15~16(의229),김성열
2025,1,1,323070,기본간호학1,수2~4<p>목6~8,김애경
2025,1,2,323070,기본간호학1,월11~13(의230)<p>화13~15(실험연구동110),오주연
2025,1,1,323090,기본간호학실습1,화1~4(의223-01),김애경
2025,1,2,323090,기본간호학실습1,화5~8(의223-01),김애경
2025,1,3,323090,기본간호학실습1,화9~12(의223-01),김애경
2025,1,4,323090,기본간호학실습1,목3~6(의223-01),오주연
2025,1,5,323090,기본간호학실습1,목7~10(의223-01),오주연
2025,1,6,323090,기본간호학실습1,월3~6(의223-01),박예랑
2025,1,1,327660,노인간호학,목7~8(의229),노성신
2025,1,2,327660,노인간호학,목9~10(의229),노성신
2025,1,1,339840,모성간호학2,수3~6(의230),김미옥
2025,1,2,339840,모성간호학2,목2~5(의230),김미옥
2025,1,1,339860,모성간호학실습2,월19~21,김미옥
2025,1,2,339860,모성간호학실습2,화19~21,김미옥
2025,1,3,339860,모성간호학실습2,수20~22,박소희
2025,1,4,339860,모성간호학실습2,목19~21,박소희
2025,1,5,339860,모성간호학실습2,금19~21,김미옥
2025,1,6,339860,모성간호학실습2,토19~21,김미옥
2025,1,7,339860,모성간호학실습2,월22~24,김미옥
2025,1,8,339860,모성간호학실습2,화22~24,김미옥
2025,1,1,360690,성인간호학1,화1~3(의229)<p>금3~5(의229),이승희
2025,1,2,360690,성인간호학1,월5~7(의229)<p>금6~8(의229),추현식
2025,1,1,491460,성인간호학2,월1~4(의230),유혜진
2025,1,2,491460,성인간호학2,수7~10(의229),이수정
2025,1,1,360750,성인간호학실습1,금19~24,이승희
2025,1,2,360750,성인간호학실습1,목19~24,이승희
2025,1,3,360750,성인간호학실습1,화19~24,이승희
2025,1,4,360750,성인간호학실습1,월19~24,이승희
2025,1,5,360750,성인간호학실습1,화19~24,추현식
2025,1,6,360750,성인간호학실습1,수19~24,추현식
2025,1,7,360750,성인간호학실습1,목19~24,추현식
2025,1,8,360750,성인간호학실습1,월19~24,추현식
2025,1,1,491480,성인간호학실습2,수19~24,유혜진
2025,1,2,491480,성인간호학실습2,금19~24,유혜진
2025,1,3,491480,성인간호학실습2,월19~24,유혜진
2025,1,4,491480,성인간호학실습2,화19~24,유혜진
2025,1,5,491480,성인간호학실습2,월19~24,이수정
2025,1,6,491480,성인간호학실습2,화19~24,이수정
2025,1,7,491480,성인간호학실습2,수19~24,이수정
2025,1,8,491480,성인간호학실습2,금19~24,이수정
2025,1,1,535610,아동간호학1,수1~4(의229),허유진
2025,1,2,535610,아동간호학1,금10~13(의229),허유진
2025,1,1,481420,아동간호학실습1,월19~21,허유진
2025,1,2,481420,아동간호학실습1,수19~21,허유진
2025,1,3,481420,아동간호학실습1,금19~21,허유진
2025,1,4,481420,아동간호학실습1,목22~24,허유진
2025,1,5,481420,아동간호학실습1,수19~21,최주연
2025,1,6,481420,아동간호학실습1,금19~21,최주연
2025,1,7,481420,아동간호학실습1,화19~21,허유진
2025,1,8,481420,아동간호학실습1,목19~21,허유진
2025,1,1,404130,정신간호학2,화10~12(실험연구동110)<p>금9~11(실험연구동110),정유미
2025,1,2,404130,정신간호학2,목10~12(의230)<p>금6~8(의230),홍영선
2025,1,1,404140,정신간호학실습1,수19~24,이숙
2025,1,2,404140,정신간호학실습1,월19~24,이숙
2025,1,3,404140,정신간호학실습1,화19~24,이숙
2025,1,4,404140,정신간호학실습1,금19~24,이숙
2025,1,5,404140,정신간호학실습1,토19~24,정유미
2025,1,6,404140,정신간호학실습1,월19~24,정유미
2025,1,7,404140,정신간호학실습1,화19~24,정유미
2025,1,8,404140,정신간호학실습1,수19~24,정유미
2025,1,1,411670,지역사회간호학1,화13~16(의229),김은하
2025,1,2,411670,지역사회간호학1,화9~12(의229),김은하
2025,1,1,411690,지역사회간호학3,화3~6(의228),이순희
2025,1,2,411690,지역사회간호학3,수12~15(의224),이순희
2025,1,1,303650,건강증진과보건교육,목1~4(실험연구동211),이승희
2025,1,2,303650,건강증진과보건교육,목11~14(실험연구동211),노성신
2025,1,2,541970,바이오헬스의학용어,월7~10(의230),오주연
2025,1,3,541970,바이오헬스의학용어,화9~12(의228),오주연
2025,1,1,557620,병원미생물과감염관리,월10~11(실험연구동211),박예랑
2025,1,2,557620,병원미생물과감염관리,월8~9(실험연구동211),박예랑
2025,1,1,411710,지역사회간호학실습2,목19~24,오진주
2025,1,2,411710,지역사회간호학실습2,수19~24,오진주
2025,1,3,411710,지역사회간호학실습2,금19~24,오진주
2025,1,4,411710,지역사회간호학실습2,월19~24,오진주
2025,1,5,411710,지역사회간호학실습2,목19~24,이순희
2025,1,6,411710,지역사회간호학실습2,금19~24,이순희
2025,1,7,411710,지역사회간호학실습2,수19~24,김은하
2025,1,8,411710,지역사회간호학실습2,금19~24,김은하
2025,1,1,348700,병리학,수9~12(실험연구동211),김선하
2025,1,2,348700,병리학,수2~5(실험연구동211),김선하
2025,1,1,559890,사회복지의이해,목11~14(실험연구동110),유지혜
2025,1,2,559890,사회복지의이해,수13~16(실험연구동211),유지혜
2025,1,1,373070,약리학,월2~5(의230),김학림
2025,1,3,373070,약리학,목15~18(실험연구동110),홍영선
2025,1,1,388480,인간관계와의사소통,목1~4(실험연구동110),홍영선
2025,1,2,388480,인간관계와의사소통,목5~8(실험연구동110),정유미
2025,1,1,432030,해부학,월1~4(의228),김애경
2025,1,2,432030,해부학,월7~10(의228),김애경
2025,1,7,306100,경영과학1,수2~7(사회213),안봉현
2025,1,8,493870,경영정보론,월2~7(사회213),이안호
2025,1,9,338330,마케팅,수9~14(사회213),송노섭
2025,1,7,356140,생산운영관리,화7~12(사회215),양종곤
2025,1,8,388920,인적자원관리,월3~8(사회214),이경호
2025,1,10,397260,재무관리,목9~14(사회214),임덕순
2025,1,4,319970,국제경영론,수11~16(사회214),박현희
2025,1,6,421810,투자론,목2~7(사회213),조성천
2025,1,5,425510,품질경영,금13~18(사회213),차성우
2025,1,1,536940,공공리더십,화9~14(사회421),조남청
2025,1,1,310720,공기업론,월1~3(사회421)<p>목1~3(사회421),성시경
2025,1,1,495120,국내인턴십1(공공관리학),,강창현
2025,1,1,495130,국내인턴십2(공공관리학),,강창현
2025,1,1,320720,국제행정론,수13~18(사회415),정인환
2025,1,1,536870,국제협력과NGO,화13~18(사회423),주미라
2025,1,1,536920,인사정책론,화13~18(사회422),김진숙
2025,1,8,462070,일반사회교과교육론,화12~17(인427-01),최영준
2025,1,1,482520,정부회계학,수3~5(사회423)<p>목11~13(사회423),임동완
2025,1,1,446240,정책사례연구,월5~7(사회421)<p>화3~5(사회421),성시경
2025,1,1,536880,정책수단론,화4~6(사회215)<p>목4~6(사회215),강창현
2025,1,1,404630,정책학,수3~5(사회421)<p>목6~8(사회421),신유호
2025,1,1,406560,조사방법론,월3~5(사회422)<p>화3~5(사회422),윤상오
2025,1,1,553040,지역균형발전론,월9~11(사회423)<p>목3~5(사회423),박문수
2025,1,88,541260,취창업ㆍ진로세미나1,수14~17(사회423),윤상오
2025,1,1,536860,캡스톤디자인1(공공정책),월9~14(사회422),임동완
2025,1,2,536940,공공리더십,목22~24(사회422),임재은
2025,1,2,310720,공기업론,수19~21(사회421),성시경
2025,1,2,320720,국제행정론,목19~21(사회422),전일욱
2025,1,2,536870,국제협력과NGO,수22~24(사회416),윤평호
2025,1,2,536920,인사정책론,화22~24(사회421),김영재
2025,1,2,446220,전자정부론,수19~21(사회422),윤상오
2025,1,2,482520,정부회계학,화19~21(사회416),임동완
2025,1,2,446240,정책사례연구,수22~24(사회421),성시경
2025,1,2,536880,정책수단론,목19~21(사회215),강창현
2025,1,2,404630,정책학,월22~24(사회421),신유호
2025,1,2,406560,조사방법론,월19~21(사회422),윤상오
2025,1,2,553040,지역균형발전론,수19~21(사회423),박문수
2025,1,89,541260,취창업ㆍ진로세미나1,수22~23(사회423),박문수
2025,1,2,536860,캡스톤디자인1(공공정책),화22~24(사회422),임동완
2025,1,2,404920,정치학,월22~24(사회416),전일욱
2025,1,2,433150,행정학,목19~21(사회415),윤상오
2025,1,1,455460,사회복지실천기술론,수3~8(사회401),김경화
2025,1,2,455460,사회복지실천기술론,수11~16(사회333),김경화
2025,1,1,455440,사회복지실천론,월12~14(사회415)<p>화15~17(사회415),신은경
2025,1,1,451400,사회복지정책론,월4~6(사회310)<p>목6~8(사회310),정창률
2025,1,2,451400,사회복지정책론,월7~9(사회310)<p>목3~5(사회310),정창률
2025,1,1,455390,지역사회복지론,수4~6(사회303)<p>목15~17(사회301),장수정
2025,1,2,455390,지역사회복지론,수7~9(사회333)<p>목12~14(사회301),장수정
2025,1,1,534770,국제사회복지론,수13~18(사회416),이경준
2025,1,1,455420,복지국가론,월12~14(사회420)<p>화3~5(사회420),정창률
2025,1,1,455610,사례관리론,화10~12(사회301)<p>목9~11(사회301),신은경
2025,1,1,455670,여성복지론,화6~8(사회422)<p>목4~6(사회422),장수정
2025,1,1,455470,의료사회복지론,화3~8(사회401),임정숙
2025,1,1,534750,정신건강사회복지론,화11~16(사회416),임정숙
2025,1,1,455550,청소년복지론,월9~11(사회420)<p>목10~12(사회420),이지숙
2025,1,90,541260,취창업ㆍ진로세미나1,수14~17(사회308),정창률
2025,1,1,455450,프로그램개발과평가,금3~8(사회416),신은경
2025,1,1,455560,학교사회복지론,목13~18(사회420),최보라
2025,1,1,303540,거시경제학,수2~7(사회410),신원상
2025,1,2,303540,거시경제학,목10~15(사회410),신원상
2025,1,1,553120,경제가치분석,화2~4(사회113)<p>목5~7(사회113),정다은
2025,1,1,306860,경제원론,화7~12(사회308),김진호
2025,1,2,306860,경제원론,화13~18(사회308),김진호
2025,1,1,307260,계량경제학,수10~15(사회401),김건아
2025,1,1,479330,국내인턴십1(환경자원경제),,양성범
2025,1,1,321330,그린마케팅,월2~4(사회309)<p>화2~4(사회309),김호
2025,1,1,553750,농식품창업론,월2~7(사회401),변동훈
2025,1,1,553100,소비자경제학,월5~7(사회308)<p>수10~12(사회308),정다은
2025,1,2,553100,소비자경제학,월10~12(사회308)<p>수5~7(사회308),정다은
2025,1,1,534900,식품안전경제학,화5~7(사회113)<p>목2~4(사회113),양성범
2025,1,1,553770,식품위생법사례분석,월9~14(사회113),양성범
2025,1,1,553780,신제품개발프로세스,화10~15(사회401),김태훈
2025,1,1,553790,온라인유통및물류,화10~15(사회113),정다은
2025,1,1,446410,유통관리론,화5~7(사회309)<p>목2~4(사회309),김호
2025,1,1,479170,지역발전론,화2~4(사회308)<p>목2~4(사회308),고경호
2025,1,2,479170,지역발전론,목11~16(사회308),이혜원
2025,1,91,541260,취창업ㆍ진로세미나1,수16~19(사회113),양성범
2025,1,1,541580,캡스톤디자인1(환경자원경제),화11~16(사회305),고경호
2025,1,1,534870,커뮤니티발전론,수10~15(사회420),이혜원
2025,1,1,554680,한국경제사,월2~4(사회308)<p>수2~4(사회308),허승욱
2025,1,1,436280,협동조합론,수13~18(사회410),이수미
2025,1,1,553140,환경영향및전과정평가,목11~16(사회415),원종설
2025,1,1,495470,국방정책론,목2~7(사회302),정수용
2025,1,1,495480,군사영어2,화15~18(사회302),이현민
2025,1,1,495450,군사전략론,화2~4(사회114)<p>수2~4(사회114),이표규
2025,1,1,519760,국가안전보장론,수2~7(사회302),이현민
2025,1,1,495630,국방경영/경제,수9~14(사회302),박혜지
2025,1,1,553080,군대윤리,화7~12(사회302),이현민
2025,1,1,519740,군사학방법론,목2~7(사회114),이표규
2025,1,1,495590,무기체계론,목11~16(사회114),권일웅
2025,1,1,495530,무도,월1~4(사회114),진승태
2025,1,1,495550,북한학,월9~14(사회114),백경순
2025,1,1,383320,위기관리론,금2~7(사회114),권일웅
2025,1,1,491110,군사학개론,월2~7(사회302),정수용
2025,1,1,491140,동계산악훈련,토3~6(사회114),박경이
2025,1,1,353760,사회학개론,화12~14(사회114)<p>수12~14(사회114),이표규
2025,1,1,553060,해병대역사바로알기,화5~8(사회114),김계환
2025,1,2,557580,4차산업혁명과인공지능,화2~7(공학406-01),장영철
2025,1,3,311200,공업수학1,목9~14(공학513),정현수
2025,1,4,311200,공업수학1,월9~14(공학512),이용훈
2025,1,5,311200,공업수학1,화9~14(공학513),장상훈
2025,1,1,301110,OR,화9~11(공학308)<p>수9~11(공학308),조성원
2025,1,2,301110,OR,화13~15(공학308)<p>수13~15(공학308),조성원
2025,1,1,534520,경영공학종합설계,목12~15(공학306),조재형
2025,1,2,534520,경영공학종합설계,목12~15(공학308),조성원
2025,1,3,534520,경영공학종합설계,목12~15(공학305),구교찬
2025,1,1,534170,마케팅공학,화2~7(공학305),이승재
2025,1,9,397260,재무관리,월12~14(공학310-01)<p>화12~14(공학310-01),임덕순
2025,1,5,306430,경영학원론,월5~7(공학310-01)<p>화5~7(공학310-01),임덕순
2025,1,10,307170,경제학원론,월2~4(공학310-01)<p>화2~4(공학310-01),한종수
2025,1,1,498750,국내인턴십1(산업공학),,조성원
2025,1,1,551290,메타휴리스틱,화5~7(공학403)<p>수5~7(공학403),구교찬
2025,1,1,515680,빅데이터분석,화9~11(공학403)<p>수9~11(공학403),조재형
2025,1,1,557600,산업공학통계,월9~14(공학306),고현민
2025,1,1,356090,생산관리,목2~7(공학310-01),고현민
2025,1,1,551300,스마트제조,화13~15(공학403)<p>수13~15(공학403),조재형
2025,1,2,371250,실험계획법,월2~7(공학305),고현민
2025,1,1,396380,작업관리,수2~4(공학306)<p>목2~4(공학306),구교찬
2025,1,1,405580,제조공학,목10~15(공학310-01),임아론
2025,1,1,551320,컴퓨터비전,수9~12(공학406-01),임아론
2025,1,5,421810,투자론,화9~11(공학305)<p>수2~4(공학305),한종수
2025,1,1,534230,회계공학,목2~7(공학308),이광연
2025,1,1,329720,대학물리1,화8~10(자연1관321)<p>목3~5(자연1관321),김용민
2025,1,1,391150,일반역학1,화12~14(자연1관322)<p>목12~14(자연1관322),김정윤
2025,1,5,401820,전자기학1,화15~17(자연1관322)<p>수2~4(자연1관322),배가람
2025,1,1,401880,전자기학실험,금3~6(자연1관221),김용민
2025,1,2,401880,전자기학실험,수6~9(자연1관221),김용민
2025,1,3,401880,전자기학실험,수10~13(자연1관221),경지수
2025,1,1,402030,전자물리학실험1,월11~14(자연1관221),김정윤
2025,1,2,402030,전자물리학실험1,수2~5(자연1관221),경지수
2025,1,3,402030,전자물리학실험1,목7~10(자연1관221),김용민
2025,1,1,434560,현대물리학실험,월11~14(자연1관217-02),현준원
2025,1,2,434560,현대물리학실험,월7~10(자연1관217-02),박성찬
2025,1,3,434560,현대물리학실험,목15~18(자연1관217-02),배가람
2025,1,1,310180,고체물리학,수11~13(자연1관321)<p>목11~13(자연1관321),김용민
2025,1,2,465120,교과논리및논술,수5~8(인417-01),김명준
2025,1,1,519800,기하광학,월12~14(자연1관321)<p>화12~14(자연1관321),박성찬
2025,1,1,337970,레이저의원리와응용,화9~11(자연1관322)<p>목8~10(자연1관322),경지수
2025,1,2,462380,물리교과교육론,월4~9(인429-01),윤정현
2025,1,1,362730,수리물리학1,월8~10(자연1관321)<p>화2~4(자연1관321),김경완
2025,1,1,480140,양자역학2,월12~14(자연1관322)<p>화6~8(자연1관322),김경완
2025,1,1,402010,전자물리학1,월3~5(자연1관321)<p>화15~17(자연1관321),김정윤
2025,1,62,541260,취창업ㆍ진로세미나1,수14~17(자연1관322),김용민
2025,1,1,497990,캡스톤디자인1(물리학),수3~8(자연1관321),김정윤
2025,1,1,422850,파동광학,월3~5(자연1관320)<p>목3~5(자연1관320),경지수
2025,1,2,434520,현대물리학1,화9~11(자연1관309)<p>목6~8(자연1관309),배가람
2025,1,2,432330,해석학1,화2~4(자연1관308)<p>목2~4(자연1관308),최재길
2025,1,1,433730,현대대수1,화10~12(자연1관308)<p>목10~12(자연1관308),정호윤
2025,1,1,438520,확률및통계1,금2~7(자연1관308),박혜진
2025,1,1,531630,SPSS와통계자료분석,월2~7(자연1관309),김현
2025,1,2,465120,교과논리및논술,수5~8(인417-01),김명준
2025,1,1,479550,국내인턴십1(수학),,김도형
2025,1,1,447000,다변수해석학,화7~9(자연1관308)<p>수4~6(자연1관308),박희철
2025,1,1,344910,미분기하2,수8~13(자연1관312),임성구
2025,1,1,551160,빅데이터와행렬론,월19~21(자연1관309),진현우
2025,1,1,551190,선형대수1,월10~12(자연1관308)<p>수10~12(자연1관308),정호윤
2025,1,1,363360,수치해석,수2~4(자연1관309)<p>목2~4(자연1관309),금영희
2025,1,4,451720,수학교과교육론,금2~7(인530),안서현
2025,1,1,370690,실변수함수론1,월2~5(자연1관312),최재길
2025,1,2,383390,위상수학1,화6~8(자연1관312)<p>목6~8(자연1관312),김도형
2025,1,1,388070,이산수학,화13~16(자연1관308),정호윤
2025,1,1,551170,인공지능과수학1,수2~7(자연1관312),황준석
2025,1,61,541260,취창업ㆍ진로세미나1,수14~17(자연1관315),김도형
2025,1,1,497970,캡스톤디자인1(수학),금2~7(자연1관312),김도형
2025,1,1,423530,편미분방정식,월11~13(자연1관312)<p>화3~5(자연1관312),박희철
2025,1,1,369510,식품위생법규,월5~8(자연1관315),정윤화
2025,1,1,378690,영양생화학,금2~7(자연1관407),박미영
2025,1,1,378830,영양학실험,월1~12(자연2관305),김우경
2025,1,2,378830,영양학실험,화1~12(자연2관305),김우경
